id,person_id,total_cases,resolved_cases,unresolved_cases,favorable_cases,unfavorable_cases,mixed_cases,case_outcome,last_updated,created_at
5258,44480,1,0,1,0,1,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5259,44481,6,0,6,0,6,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5260,44482,1,0,1,0,1,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5261,44483,2,0,2,0,2,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5262,44484,1,0,1,0,1,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5263,44485,1,1,0,1,0,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5264,44486,1,0,1,0,1,0,Mixed,2025-09-15 09:00:50+00:00,2025-09-13 12:43:44+00:00
5265,44487,1,0,1,0,0,0,N/A,2025-09-13 12:58:00+00:00,2025-09-13 12:43:44+00:00
5266,44488,2,0,2,0,2,0,Mixed,2025-09-15 09:00:51+00:00,2025-09-13 12:43:44+00:00
5267,44489,1,0,1,0,0,0,N/A,2025-09-13 12:58:00+00:00,2025-09-13 12:43:44+00:00
5268,44490,1,0,1,0,0,0,N/A,2025-09-13 12:58:00+00:00,2025-09-13 12:43:44+00:00
5269,44491,1,0,1,0,1,0,Mixed,2025-09-15 09:00:51+00:00,2025-09-13 12:43:44+00:00
5270,44492,1,0,1,0,1,0,Mixed,2025-09-15 09:00:51+00:00,2025-09-13 12:43:44+00:00
5271,44493,1,0,1,0,1,0,Mixed,2025-09-15 09:00:51+00:00,2025-09-13 12:43:44+00:00
5272,44494,2,0,2,0,2,0,Mixed,2025-09-15 09:00:51+00:00,2025-09-13 12:43:44+00:00
5273,44495,1,0,1,0,1,0,Mixed,2025-09-15 09:00:52+00:00,2025-09-13 12:43:44+00:00
5274,44496,1,0,1,0,1,0,Mixed,2025-09-15 09:00:52+00:00,2025-09-13 12:43:44+00:00
5275,44497,0,0,0,0,0,0,N/A,2025-09-13 12:58:02+00:00,2025-09-13 12:43:44+00:00
5276,44498,1,0,1,0,1,0,Mixed,2025-09-15 09:00:52+00:00,2025-09-13 12:43:44+00:00
5277,44499,1,0,1,0,1,0,Mixed,2025-09-15 09:00:52+00:00,2025-09-13 12:43:44+00:00
5278,44500,2,0,2,0,2,0,Mixed,2025-09-15 09:00:52+00:00,2025-09-13 12:43:44+00:00
5279,44501,1,1,0,1,0,0,Favorable,2025-09-13 12:58:02+00:00,2025-09-13 12:43:44+00:00
5280,44502,2,0,2,0,2,0,Mixed,2025-09-15 09:00:53+00:00,2025-09-13 12:43:44+00:00
5281,44503,4,0,4,0,4,0,Mixed,2025-09-15 09:00:53+00:00,2025-09-13 12:43:44+00:00
5282,44504,1,0,1,0,1,0,Mixed,2025-09-15 09:00:53+00:00,2025-09-13 12:43:44+00:00
5283,44505,1,0,1,0,1,0,Mixed,2025-09-15 09:00:53+00:00,2025-09-13 12:43:44+00:00
5284,44506,40,10,30,8,2,0,Mixed,2025-09-13 12:58:03+00:00,2025-09-13 12:43:44+00:00
5285,44507,0,0,0,0,0,0,N/A,2025-09-13 12:58:03+00:00,2025-09-13 12:43:44+00:00
5286,44508,1,0,1,0,1,0,Mixed,2025-09-15 09:00:53+00:00,2025-09-13 12:43:44+00:00
5287,44509,1,0,1,0,1,0,Mixed,2025-09-15 09:00:54+00:00,2025-09-13 12:43:44+00:00
5288,44510,1,0,1,0,1,0,Mixed,2025-09-15 09:00:54+00:00,2025-09-13 12:43:44+00:00
5289,44511,0,0,0,0,0,0,N/A,2025-09-13 12:58:04+00:00,2025-09-13 12:43:44+00:00
5290,44512,1,0,1,0,1,0,Mixed,2025-09-15 09:00:54+00:00,2025-09-13 12:43:44+00:00
5291,44513,1,0,1,0,1,0,Mixed,2025-09-15 09:00:54+00:00,2025-09-13 12:43:44+00:00
5292,44514,1,0,1,0,1,0,Mixed,2025-09-15 09:00:54+00:00,2025-09-13 12:43:44+00:00
5293,44515,2,0,2,0,0,0,N/A,2025-09-13 12:58:04+00:00,2025-09-13 12:43:44+00:00
5294,44516,2,0,2,0,2,0,Mixed,2025-09-15 09:00:54+00:00,2025-09-13 12:43:44+00:00
5295,44517,4,0,4,0,0,0,N/A,2025-09-13 12:58:04+00:00,2025-09-13 12:43:44+00:00
5296,44518,1,0,1,0,0,0,N/A,2025-09-13 12:58:05+00:00,2025-09-13 12:43:44+00:00
5297,44519,1,0,1,0,0,0,N/A,2025-09-13 12:58:05+00:00,2025-09-13 12:43:44+00:00
5298,44520,0,0,0,0,0,0,N/A,2025-09-13 12:58:05+00:00,2025-09-13 12:43:44+00:00
5299,44521,1,0,1,0,1,0,Mixed,2025-09-15 09:00:55+00:00,2025-09-13 12:43:44+00:00
5300,44522,0,0,0,0,0,0,N/A,2025-09-13 12:58:05+00:00,2025-09-13 12:43:44+00:00
5301,44523,7,0,7,0,7,0,Mixed,2025-09-15 09:00:55+00:00,2025-09-13 12:43:44+00:00
5302,44524,1,0,1,0,1,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5303,44525,2,0,2,0,2,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5304,44526,2,0,2,0,2,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5305,44527,2,0,2,0,2,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5306,44528,1,0,1,0,1,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5307,44529,1,0,1,0,1,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5308,44530,1,0,1,0,1,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5309,44531,1,0,1,0,1,0,Mixed,2025-09-15 09:00:56+00:00,2025-09-13 12:43:44+00:00
5310,44532,4,2,2,1,1,0,Mixed,2025-09-13 12:58:07+00:00,2025-09-13 12:43:44+00:00
5311,44533,1,0,1,0,1,0,Mixed,2025-09-15 09:00:57+00:00,2025-09-13 12:43:44+00:00
5312,44534,5,1,4,1,4,0,Mixed,2025-09-15 09:00:57+00:00,2025-09-13 12:43:44+00:00
5313,44535,1,0,1,0,1,0,Mixed,2025-09-15 09:00:57+00:00,2025-09-13 12:43:44+00:00
5314,44536,1,1,0,1,0,0,Favorable,2025-09-13 12:58:07+00:00,2025-09-13 12:43:44+00:00
5315,44537,2,0,2,0,2,0,Mixed,2025-09-15 09:00:57+00:00,2025-09-13 12:43:44+00:00
5316,44538,1,0,1,0,0,0,N/A,2025-09-13 12:58:07+00:00,2025-09-13 12:43:44+00:00
5317,44539,1,0,1,0,1,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5318,44540,2,0,2,0,2,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5319,44541,2,0,2,0,2,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5320,44542,1,0,1,0,1,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5321,44543,1,0,1,0,1,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5322,44544,1,0,1,0,1,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5323,44545,1,0,1,0,1,0,Mixed,2025-09-15 09:00:58+00:00,2025-09-13 12:43:44+00:00
5324,44546,0,0,0,0,0,0,N/A,2025-09-13 12:58:08+00:00,2025-09-13 12:43:44+00:00
5325,44547,1,0,1,0,1,0,Mixed,2025-09-15 09:00:59+00:00,2025-09-13 12:43:44+00:00
5326,44548,1,1,0,1,0,0,Favorable,2025-09-13 12:58:09+00:00,2025-09-13 12:43:44+00:00
5327,44549,5,1,4,1,4,0,Mixed,2025-09-15 09:00:59+00:00,2025-09-13 12:43:44+00:00
5328,44550,1,0,1,0,1,0,Mixed,2025-09-15 09:00:59+00:00,2025-09-13 12:43:44+00:00
5329,44551,0,0,0,0,0,0,N/A,2025-09-13 12:58:09+00:00,2025-09-13 12:43:44+00:00
5330,44552,4,0,4,0,4,0,Mixed,2025-09-15 09:00:59+00:00,2025-09-13 12:43:44+00:00
5331,44553,1,0,1,0,1,0,Mixed,2025-09-15 09:01:00+00:00,2025-09-13 12:43:44+00:00
5332,44554,0,0,0,0,0,0,N/A,2025-09-13 12:58:09+00:00,2025-09-13 12:43:44+00:00
5333,44555,2,0,2,0,2,0,Mixed,2025-09-15 09:01:00+00:00,2025-09-13 12:43:44+00:00
5334,44556,2,1,1,1,0,0,Favorable,2025-09-13 12:58:10+00:00,2025-09-13 12:43:44+00:00
5335,44557,3,0,3,0,3,0,Mixed,2025-09-15 09:01:00+00:00,2025-09-13 12:43:44+00:00
5336,44558,22,2,20,2,0,0,Favorable,2025-09-13 12:58:10+00:00,2025-09-13 12:43:44+00:00
5337,44559,2,0,2,0,2,0,Mixed,2025-09-15 09:01:00+00:00,2025-09-13 12:43:44+00:00
5338,44560,1,0,1,0,1,0,Mixed,2025-09-15 09:01:00+00:00,2025-09-13 12:43:44+00:00
5339,44561,6,0,6,0,6,0,Mixed,2025-09-15 09:01:01+00:00,2025-09-13 12:43:44+00:00
5340,44562,2,0,2,0,2,0,Mixed,2025-09-15 09:01:01+00:00,2025-09-13 12:43:44+00:00
5341,44563,1,0,1,0,1,0,Mixed,2025-09-15 09:01:01+00:00,2025-09-13 12:43:44+00:00
5342,44564,1,0,1,0,0,0,N/A,2025-09-13 12:58:11+00:00,2025-09-13 12:43:44+00:00
5343,44565,0,0,0,0,0,0,N/A,2025-09-13 12:58:11+00:00,2025-09-13 12:43:44+00:00
5344,44566,0,0,0,0,0,0,N/A,2025-09-13 12:58:11+00:00,2025-09-13 12:43:44+00:00
5345,44567,2,0,2,0,2,0,Mixed,2025-09-15 09:01:01+00:00,2025-09-13 12:43:44+00:00
5346,44568,1,0,1,0,1,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5347,44569,1,1,0,1,0,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5348,44570,1,0,1,0,1,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5349,44571,1,0,1,0,1,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5350,44572,2,0,2,0,0,0,N/A,2025-09-13 12:58:12+00:00,2025-09-13 12:43:44+00:00
5351,44573,1,0,1,0,1,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5352,44574,1,0,1,0,1,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5353,44575,3,2,1,2,1,0,Mixed,2025-09-15 09:01:02+00:00,2025-09-13 12:43:44+00:00
5354,44576,1,1,0,1,0,0,Favorable,2025-09-13 12:58:12+00:00,2025-09-13 12:43:44+00:00
5355,44577,1,0,1,0,1,0,Mixed,2025-09-15 09:01:03+00:00,2025-09-13 12:43:44+00:00
5356,44578,2,0,2,0,0,0,N/A,2025-09-13 12:58:13+00:00,2025-09-13 12:43:44+00:00
5357,44579,1,0,1,0,1,0,Mixed,2025-09-15 09:01:03+00:00,2025-09-13 12:43:44+00:00
5358,44580,1,0,1,0,1,0,Mixed,2025-09-15 09:01:03+00:00,2025-09-13 12:43:44+00:00
5359,44581,1,0,1,0,1,0,Mixed,2025-09-15 09:01:03+00:00,2025-09-13 12:43:44+00:00
5360,44582,1,0,1,0,0,0,N/A,2025-09-13 12:58:13+00:00,2025-09-13 12:43:44+00:00
5361,44583,2,1,1,1,0,0,Favorable,2025-09-13 12:58:13+00:00,2025-09-13 12:43:44+00:00
5362,44584,1,0,1,0,1,0,Mixed,2025-09-15 09:01:04+00:00,2025-09-13 12:43:44+00:00
5363,44585,1,0,1,0,1,0,Mixed,2025-09-15 09:01:04+00:00,2025-09-13 12:43:44+00:00
5364,44586,0,0,0,0,0,0,N/A,2025-09-13 12:58:14+00:00,2025-09-13 12:43:44+00:00
5365,44587,1,0,1,0,1,0,Mixed,2025-09-15 09:01:04+00:00,2025-09-13 12:43:44+00:00
5366,44588,1,0,1,0,1,0,Mixed,2025-09-15 09:01:04+00:00,2025-09-13 12:43:44+00:00
5367,44589,1,1,0,1,0,0,Favorable,2025-09-13 12:58:14+00:00,2025-09-13 12:43:44+00:00
5368,44590,5,0,5,0,0,0,N/A,2025-09-13 12:58:14+00:00,2025-09-13 12:43:44+00:00
5369,44591,1,0,1,0,0,0,N/A,2025-09-13 12:58:14+00:00,2025-09-13 12:43:44+00:00
5370,44592,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5371,44593,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5372,44594,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5373,44595,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5374,44596,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5375,44597,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5376,44598,1,0,1,0,1,0,Mixed,2025-09-15 09:01:05+00:00,2025-09-13 12:43:44+00:00
5377,44599,0,0,0,0,0,0,N/A,2025-09-13 12:58:16+00:00,2025-09-13 12:43:44+00:00
5378,44600,1,1,0,1,0,0,Mixed,2025-09-15 09:01:06+00:00,2025-09-13 12:43:44+00:00
5379,44601,2,2,0,2,0,0,Mixed,2025-09-15 09:01:06+00:00,2025-09-13 12:43:44+00:00
5380,44602,1,0,1,0,1,0,Mixed,2025-09-15 09:01:06+00:00,2025-09-13 12:43:44+00:00
5381,44603,1,0,1,0,1,0,Mixed,2025-09-15 09:01:06+00:00,2025-09-13 12:43:44+00:00
5382,44604,3,0,3,0,0,0,N/A,2025-09-13 12:58:17+00:00,2025-09-13 12:43:44+00:00
5383,44605,2,1,1,1,0,0,Favorable,2025-09-13 12:58:17+00:00,2025-09-13 12:43:44+00:00
5384,44606,2,0,2,0,2,0,Mixed,2025-09-15 09:01:07+00:00,2025-09-13 12:43:44+00:00
5385,44607,0,0,0,0,0,0,N/A,2025-09-13 12:58:17+00:00,2025-09-13 12:43:44+00:00
5386,44608,1,0,1,0,0,0,N/A,2025-09-13 12:58:17+00:00,2025-09-13 12:43:44+00:00
5387,44609,1,0,1,0,1,0,Mixed,2025-09-15 09:01:07+00:00,2025-09-13 12:43:44+00:00
5388,44610,2,0,2,0,2,0,Mixed,2025-09-15 09:01:07+00:00,2025-09-13 12:43:44+00:00
5389,44611,7,2,5,0,0,2,Mixed,2025-09-13 12:58:18+00:00,2025-09-13 12:43:44+00:00
5390,44612,1,0,1,0,1,0,Mixed,2025-09-15 09:01:07+00:00,2025-09-13 12:43:44+00:00
5391,44613,2,0,2,0,2,0,Mixed,2025-09-15 09:01:07+00:00,2025-09-13 12:43:44+00:00
5392,44614,1,0,1,0,1,0,Mixed,2025-09-15 09:01:08+00:00,2025-09-13 12:43:44+00:00
5393,44615,2,0,2,0,2,0,Mixed,2025-09-15 09:01:08+00:00,2025-09-13 12:43:44+00:00
5394,44616,1,1,0,1,0,0,Mixed,2025-09-15 09:01:08+00:00,2025-09-13 12:43:44+00:00
5395,44617,3,1,2,0,1,0,Unfavorable,2025-09-13 12:58:19+00:00,2025-09-13 12:43:44+00:00
5396,44618,3,0,3,0,3,0,Mixed,2025-09-15 09:01:08+00:00,2025-09-13 12:43:44+00:00
5397,44619,0,0,0,0,0,0,N/A,2025-09-13 12:58:19+00:00,2025-09-13 12:43:44+00:00
5398,44620,1,1,0,0,0,1,Mixed,2025-09-13 12:58:19+00:00,2025-09-13 12:43:44+00:00
5399,44621,3,0,3,0,3,0,Mixed,2025-09-15 09:01:09+00:00,2025-09-13 12:43:44+00:00
5400,44622,0,0,0,0,0,0,N/A,2025-09-13 12:58:20+00:00,2025-09-13 12:43:44+00:00
5401,44623,3,0,3,0,3,0,Mixed,2025-09-15 09:01:09+00:00,2025-09-13 12:43:44+00:00
5402,44624,1,0,1,0,0,0,N/A,2025-09-13 12:58:20+00:00,2025-09-13 12:43:44+00:00
5403,44625,0,0,0,0,0,0,N/A,2025-09-13 12:58:20+00:00,2025-09-13 12:43:44+00:00
5404,44626,1,0,1,0,1,0,Mixed,2025-09-15 09:01:09+00:00,2025-09-13 12:43:44+00:00
5405,44627,1,0,1,0,1,0,Mixed,2025-09-15 09:01:09+00:00,2025-09-13 12:43:44+00:00
5406,44628,1,0,1,0,1,0,Mixed,2025-09-15 09:01:09+00:00,2025-09-13 12:43:44+00:00
5407,44629,0,0,0,0,0,0,N/A,2025-09-13 12:58:20+00:00,2025-09-13 12:43:44+00:00
5408,44630,1,0,1,0,1,0,Mixed,2025-09-15 09:01:10+00:00,2025-09-13 12:43:44+00:00
5409,44631,1,0,1,0,0,0,N/A,2025-09-13 12:58:21+00:00,2025-09-13 12:43:44+00:00
5410,44632,1,0,1,0,0,0,N/A,2025-09-13 12:58:21+00:00,2025-09-13 12:43:44+00:00
5411,44633,3,0,3,0,3,0,Mixed,2025-09-15 09:01:10+00:00,2025-09-13 12:43:44+00:00
5412,44634,0,0,0,0,0,0,N/A,2025-09-13 12:58:21+00:00,2025-09-13 12:43:44+00:00
5413,44635,0,0,0,0,0,0,N/A,2025-09-13 12:58:21+00:00,2025-09-13 12:43:44+00:00
5414,44636,1,0,1,0,1,0,Mixed,2025-09-15 09:01:10+00:00,2025-09-13 12:43:44+00:00
5415,44637,1,0,1,0,1,0,Mixed,2025-09-15 09:01:11+00:00,2025-09-13 12:43:44+00:00
5416,44638,1,0,1,0,1,0,Mixed,2025-09-15 09:01:11+00:00,2025-09-13 12:43:44+00:00
5417,44639,3,0,3,0,3,0,Mixed,2025-09-15 09:01:11+00:00,2025-09-13 12:43:44+00:00
5418,44640,2,0,2,0,2,0,Mixed,2025-09-15 09:01:11+00:00,2025-09-13 12:43:44+00:00
5419,44641,1,0,1,0,0,0,N/A,2025-09-13 12:58:22+00:00,2025-09-13 12:43:44+00:00
5420,44642,7,2,5,1,0,1,Mixed,2025-09-13 12:58:22+00:00,2025-09-13 12:43:44+00:00
5421,44643,1,0,1,0,0,0,N/A,2025-09-13 12:58:22+00:00,2025-09-13 12:43:44+00:00
5422,44644,1,0,1,0,1,0,Mixed,2025-09-15 09:01:12+00:00,2025-09-13 12:43:44+00:00
5423,44645,1,0,1,0,1,0,Mixed,2025-09-15 09:01:12+00:00,2025-09-13 12:43:44+00:00
5424,44646,1,0,1,0,1,0,Mixed,2025-09-15 09:01:12+00:00,2025-09-13 12:43:44+00:00
5425,44647,2,0,2,0,2,0,Mixed,2025-09-15 09:01:12+00:00,2025-09-13 12:43:44+00:00
5426,44648,4,1,3,0,0,1,Mixed,2025-09-13 12:58:23+00:00,2025-09-13 12:43:44+00:00
5427,44649,1,1,0,0,1,0,Unfavorable,2025-09-13 12:58:23+00:00,2025-09-13 12:43:44+00:00
5428,44650,2,0,2,0,2,0,Mixed,2025-09-15 09:01:12+00:00,2025-09-13 12:43:44+00:00
5429,44651,1,0,1,0,1,0,Mixed,2025-09-15 09:01:12+00:00,2025-09-13 12:43:44+00:00
5430,44652,2,0,2,0,2,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5431,44653,1,0,1,0,1,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5432,44654,1,0,1,0,1,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5433,44655,1,0,1,0,1,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5434,44656,1,0,1,0,1,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5435,44657,1,0,1,0,1,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5436,44658,1,0,1,0,1,0,Mixed,2025-09-15 09:01:13+00:00,2025-09-13 12:43:44+00:00
5437,44659,1,0,1,0,0,0,N/A,2025-09-13 12:58:24+00:00,2025-09-13 12:43:44+00:00
5438,44660,7,3,4,2,1,0,Mixed,2025-09-13 12:58:25+00:00,2025-09-13 12:43:44+00:00
5439,44661,1,0,1,0,1,0,Mixed,2025-09-15 09:01:14+00:00,2025-09-13 12:43:44+00:00
5440,44662,0,0,0,0,0,0,N/A,2025-09-13 12:58:25+00:00,2025-09-13 12:43:44+00:00
5441,44663,2,0,2,0,2,0,Mixed,2025-09-15 09:01:14+00:00,2025-09-13 12:43:44+00:00
5442,44664,1,0,1,0,1,0,Mixed,2025-09-15 09:01:14+00:00,2025-09-13 12:43:44+00:00
5443,44665,1,0,1,0,1,0,Mixed,2025-09-15 09:01:14+00:00,2025-09-13 12:43:44+00:00
5444,44666,1,0,1,0,1,0,Mixed,2025-09-15 09:01:14+00:00,2025-09-13 12:43:44+00:00
5445,44667,2,0,2,0,2,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5446,44668,1,0,1,0,1,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5447,44669,2,0,2,0,2,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5448,44670,1,0,1,0,1,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5449,44671,1,0,1,0,1,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5450,44672,1,0,1,0,1,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5451,44673,1,0,1,0,1,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5452,44674,2,0,2,0,2,0,Mixed,2025-09-15 09:01:15+00:00,2025-09-13 12:43:44+00:00
5453,44675,0,0,0,0,0,0,N/A,2025-09-13 12:58:27+00:00,2025-09-13 12:43:44+00:00
5454,44676,2,0,2,0,2,0,Mixed,2025-09-15 09:01:16+00:00,2025-09-13 12:43:44+00:00
5455,44677,0,0,0,0,0,0,N/A,2025-09-13 12:58:27+00:00,2025-09-13 12:43:44+00:00
5456,44678,3,0,3,0,3,0,Mixed,2025-09-15 09:01:16+00:00,2025-09-13 12:43:44+00:00
5457,44679,1,0,1,0,1,0,Mixed,2025-09-15 09:01:16+00:00,2025-09-13 12:43:44+00:00
5458,44680,9,1,8,1,0,0,Favorable,2025-09-13 12:58:27+00:00,2025-09-13 12:43:44+00:00
5459,44681,1,0,1,0,0,0,N/A,2025-09-13 12:58:27+00:00,2025-09-13 12:43:44+00:00
5460,44682,1,0,1,0,1,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5461,44683,1,0,1,0,1,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5462,44684,1,0,1,0,0,0,N/A,2025-09-13 12:58:28+00:00,2025-09-13 12:43:44+00:00
5463,44685,2,0,2,0,2,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5464,44686,1,0,1,0,1,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5465,44687,1,0,1,0,1,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5466,44688,1,0,1,0,1,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5467,44689,1,0,1,0,1,0,Mixed,2025-09-15 09:01:17+00:00,2025-09-13 12:43:44+00:00
5468,44690,0,0,0,0,0,0,N/A,2025-09-13 12:58:29+00:00,2025-09-13 12:43:44+00:00
5469,44691,1,0,1,0,1,0,Mixed,2025-09-15 09:01:18+00:00,2025-09-13 12:43:44+00:00
5470,44692,0,0,0,0,0,0,N/A,2025-09-13 12:58:29+00:00,2025-09-13 12:43:44+00:00
5471,44693,1,0,1,0,1,0,Mixed,2025-09-15 09:01:18+00:00,2025-09-13 12:43:44+00:00
5472,44694,1,0,1,0,1,0,Mixed,2025-09-15 09:01:18+00:00,2025-09-13 12:43:44+00:00
5473,44695,3,1,2,0,1,0,Unfavorable,2025-09-13 12:58:29+00:00,2025-09-13 12:43:44+00:00
5474,44696,1,1,0,1,0,0,Favorable,2025-09-13 12:58:29+00:00,2025-09-13 12:43:44+00:00
5475,44697,5,0,5,0,0,0,N/A,2025-09-13 12:58:30+00:00,2025-09-13 12:43:44+00:00
5476,44698,2,0,2,0,2,0,Mixed,2025-09-15 09:01:19+00:00,2025-09-13 12:43:44+00:00
5477,44699,4,1,3,1,0,0,Favorable,2025-09-13 12:58:30+00:00,2025-09-13 12:43:44+00:00
5478,44700,1,0,1,0,1,0,Mixed,2025-09-15 09:01:19+00:00,2025-09-13 12:43:44+00:00
5479,44701,1,0,1,0,1,0,Mixed,2025-09-15 09:01:19+00:00,2025-09-13 12:43:44+00:00
5480,44702,0,0,0,0,0,0,N/A,2025-09-13 12:58:30+00:00,2025-09-13 12:43:44+00:00
5481,44703,2,1,1,1,0,0,Favorable,2025-09-13 12:58:30+00:00,2025-09-13 12:43:44+00:00
5482,44704,0,0,0,0,0,0,N/A,2025-09-13 12:58:30+00:00,2025-09-13 12:43:44+00:00
5483,44705,0,0,0,0,0,0,N/A,2025-09-13 12:58:31+00:00,2025-09-13 12:43:44+00:00
5484,44706,0,0,0,0,0,0,N/A,2025-09-13 12:58:31+00:00,2025-09-13 12:43:44+00:00
5485,44707,0,0,0,0,0,0,N/A,2025-09-13 12:58:31+00:00,2025-09-13 12:43:44+00:00
5486,44708,0,0,0,0,0,0,N/A,2025-09-13 12:58:31+00:00,2025-09-13 12:43:44+00:00
5487,44709,1,0,1,0,1,0,Mixed,2025-09-15 09:01:20+00:00,2025-09-13 12:43:44+00:00
5488,44710,2,0,2,0,2,0,Mixed,2025-09-15 09:01:20+00:00,2025-09-13 12:43:44+00:00
5489,44711,7,6,1,3,1,2,Mixed,2025-09-13 12:58:31+00:00,2025-09-13 12:43:44+00:00
5490,44712,0,0,0,0,0,0,N/A,2025-09-13 12:58:32+00:00,2025-09-13 12:43:44+00:00
5491,44713,0,0,0,0,0,0,N/A,2025-09-13 12:58:32+00:00,2025-09-13 12:43:44+00:00
5492,44714,1,0,1,0,1,0,Mixed,2025-09-15 09:01:21+00:00,2025-09-13 12:43:44+00:00
5493,44715,4,2,2,2,0,0,Favorable,2025-09-13 12:58:32+00:00,2025-09-13 12:43:44+00:00
5494,44716,1,0,1,0,0,0,N/A,2025-09-13 12:58:32+00:00,2025-09-13 12:43:44+00:00
5495,44717,0,0,0,0,0,0,N/A,2025-09-13 12:58:32+00:00,2025-09-13 12:43:44+00:00
5496,44718,1,0,1,0,1,0,Mixed,2025-09-15 09:01:21+00:00,2025-09-13 12:43:44+00:00
5497,44719,2,0,2,0,2,0,Mixed,2025-09-15 09:01:21+00:00,2025-09-13 12:43:44+00:00
5498,44720,1,0,1,0,1,0,Mixed,2025-09-15 09:01:22+00:00,2025-09-13 12:43:44+00:00
5499,44721,1,0,1,0,1,0,Mixed,2025-09-15 09:01:22+00:00,2025-09-13 12:43:44+00:00
5500,44722,1,0,1,0,0,0,N/A,2025-09-13 12:58:33+00:00,2025-09-13 12:43:44+00:00
5501,44723,2,0,2,0,2,0,Mixed,2025-09-15 09:01:22+00:00,2025-09-13 12:43:44+00:00
5502,44724,1,0,1,0,0,0,N/A,2025-09-13 12:58:33+00:00,2025-09-13 12:43:44+00:00
